image_names,image_labels,cluster_id
COCO_train2014_000000248320.jpg,"handbag,cell phone,chair",4
frontLawn5.jpg,frontLawn,3
COCO_train2014_000000019665.jpg,remote,4
n04118776_32693.JPEG,"rule, ruler",4
COCO_train2014_000000284987.jpg,horse,2
n09246464_40892.JPEG,"cliff, drop, drop-off",1
COCO_train2014_000000528882.jpg,bear,2
shootingrange2.jpg,shootingrange,3
n03908714_4115.JPEG,pencil sharpener,4
COCO_train2014_000000389207.jpg,"bottle,cell phone,clock,handbag,person,handbag",4
n04228054_56.JPEG,ski,1
n04562935_3137.JPEG,water tower,1
tailor5.jpg,tailor,1
COCO_train2014_000000329919.jpg,"tv,bottle,couch,suitcase,suitcase,bottle,chair",3
n04553703_16408.JPEG,"washbasin, handbasin, washbowl, lavabo, wash-hand basin",3
n01641577_2021.JPEG,"bullfrog, Rana catesbeiana",2
n03666591_33712.JPEG,"lighter, light, igniter, ignitor",4
COCO_train2014_000000271447.jpg,"dining table,cup,cup,fork,knife,spoon,bottle,sandwich,bottle,cup,donut,person",4
onboat6.jpg,onboat,1
n02066245_5513.JPEG,"grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus",2
tailor2.jpg,tailor,1
COCO_train2014_000000156084.jpg,"umbrella,person",1
n01677366_3070.JPEG,"common iguana, iguana, Iguana iguana",2
pond4.jpg,pond,3
COCO_train2014_000000484528.jpg,"person,person,baseball glove,person,baseball glove,baseball glove",1
COCO_train2014_000000012398.jpg,"potted plant,chair,person,cup,keyboard,book,book,book,book,chair,chair,tv,tv,tv,tv,tv,tv,tv,tv,tv,cell phone,cup,potted plant,mouse",3
COCO_train2014_000000450383.jpg,"person,person,person,person,person,baseball bat,person,person,baseball glove,chair",1
fittingroom3.jpg,fittingroom,3
campsite6.jpg,campsite,3
bus_shelter4.jpg,bus_shelter,1
COCO_train2014_000000022964.jpg,"sports ball,person,person,tennis racket",1
n03594734_26370.JPEG,"jean, blue jean, denim",4
warehouse3.jpg,warehouse,3
n03062245_13041.JPEG,cocktail shaker,4
amusement2.jpg,amusement,1
COCO_train2014_000000015249.jpg,horse,2
COCO_train2014_000000511165.jpg,"refrigerator,microwave,microwave,microwave,microwave,refrigerator",3
n04153751_11146.JPEG,screw,4
n01980166_1563.JPEG,fiddler crab,2
castle6.jpg,castle,1
park8.jpg,park,1
racecarcourse3.jpg,racecarcourse,1
COCO_train2014_000000471871.jpg,"cat,car",0
n01768244_4219.JPEG,trilobite,2
n06874185_45643.JPEG,"traffic light, traffic signal, stoplight",4
n03207941_12917.JPEG,"dishwasher, dish washer, dishwashing machine",3
n02097658_10768.JPEG,"silky terrier, Sydney silky",0
COCO_train2014_000000008053.jpg,"fire hydrant,person,handbag",1
operatingroom1.jpg,operatingroom,3
COCO_train2014_000000009474.jpg,bird,2
COCO_train2014_000000537687.jpg,"person,teddy bear,person,person,person",4
COCO_train2014_000000543254.jpg,bird,2
COCO_train2014_000000518954.jpg,"dining table,bowl,orange,orange,orange,orange,orange,orange,orange,orange,orange,orange",4
COCO_train2014_000000178423.jpg,train,1
COCO_train2014_000000060145.jpg,"person,surfboard",1
n02085936_3451.JPEG,"Maltese dog, Maltese terrier, Maltese",0
COCO_train2014_000000251702.jpg,"spoon,bowl,broccoli,broccoli,broccoli,broccoli,broccoli,broccoli,broccoli,broccoli,carrot,carrot,carrot,carrot,carrot,carrot,carrot,carrot,carrot,carrot,carrot,dining table,broccoli,broccoli,broccoli,broccoli,carrot,carrot,carrot",4
COCO_train2014_000000352861.jpg,"car,car,car,car,car,traffic light,traffic light,traffic light,car,car,car,car,traffic light,car,car,traffic light",1
n02174001_2724.JPEG,rhinoceros beetle,2
n02111500_5675.JPEG,Great Pyrenees,0
COCO_train2014_000000029732.jpg,zebra,2
n03207941_9898.JPEG,"dishwasher, dish washer, dishwashing machine",0
COCO_train2014_000000559816.jpg,clock,4
n01883070_5114.JPEG,wombat,2
COCO_train2014_000000338169.jpg,"motorcycle,motorcycle,motorcycle,motorcycle,motorcycle,motorcycle,motorcycle,motorcycle,person",1
sandDunes_desert_outdoor8.jpg,sandDunes_desert_outdoor,1
COCO_train2014_000000265532.jpg,"person,person,person,person,person,person,backpack,backpack,backpack,handbag,handbag,handbag,handbag,suitcase,suitcase,person,person,handbag,suitcase,person",1
highway4.jpg,highway,1
n09332890_43841.JPEG,"lakeside, lakeshore",1
COCO_train2014_000000366396.jpg,"skis,person",1
fabricstore3.jpg,fabricstore,3
COCO_train2014_000000425712.jpg,"cell phone,laptop,mouse,book",4
COCO_train2014_000000122776.jpg,train,1
n02281787_391.JPEG,"lycaenid, lycaenid butterfly",2
parkinglot3.jpg,parkinglot,1
COCO_train2014_000000498645.jpg,"person,person,person,baseball bat,baseball glove,person,baseball bat,baseball bat,baseball bat,baseball bat,baseball bat,baseball bat,baseball bat,baseball bat",1
ticket_counter2.jpg,ticket_counter,1
n07860988_9287.JPEG,dough,4
n01582220_3174.JPEG,magpie,2
COCO_train2014_000000392115.jpg,airplane,1
n02487347_6577.JPEG,macaque,2
n02127052_7986.JPEG,"lynx, catamount",2
COCO_train2014_000000515102.jpg,"toothbrush,person",4
COCO_train2014_000000553166.jpg,"surfboard,person",1
COCO_train2014_000000021718.jpg,"spoon,bowl,carrot,carrot,carrot,carrot,carrot,carrot,carrot,carrot,broccoli,broccoli,broccoli,broccoli,broccoli,broccoli,broccoli,carrot,carrot,carrot,carrot,carrot,carrot",4
n01807496_15770.JPEG,partridge,2
COCO_train2014_000000173833.jpg,pizza,4
COCO_train2014_000000561394.jpg,"bottle,bed,sink,potted plant,potted plant,vase,vase",3
COCO_train2014_000000191277.jpg,"umbrella,umbrella,umbrella,umbrella,umbrella,handbag,handbag,handbag,handbag,handbag,person,person,person,person,person,person,person,person,person,person,umbrella,umbrella,handbag,handbag,person,handbag,handbag,person,person,person",1
n10565667_501.JPEG,scuba diver,1
COCO_train2014_000000554688.jpg,"train,person,person,person,person,person,backpack,backpack,backpack,handbag,handbag,handbag,tie,tie,person,person,person,person,person,person",1
COCO_train2014_000000327281.jpg,"car,car,traffic light,traffic light,traffic light,traffic light,truck,traffic light",1
n04554684_1213.JPEG,"washer, automatic washer, washing machine",4
COCO_train2014_000000170917.jpg,"person,laptop,mouse,keyboard,keyboard,handbag,chair",4
n03388043_4049.JPEG,fountain,1
COCO_train2014_000000525668.jpg,"bottle,bottle,refrigerator,dining table,person,cup,spoon,bowl,bowl,bowl,bowl,bowl,orange,orange,microwave,oven,sink,cup,bowl,orange,chair,chair,chair,laptop,cell phone,cup,cup,cup,book,chair",3
COCO_train2014_000000056341.jpg,"potted plant,tv,couch,chair,chair,vase,book,book,couch,couch",3
COCO_train2014_000000122923.jpg,boat,1
COCO_train2014_000000326666.jpg,"person,surfboard",1
COCO_train2014_000000161062.jpg,airplane,1
COCO_train2014_000000442666.jpg,"cell phone,person",4
COCO_train2014_000000197118.jpg,"horse,horse",2
COCO_train2014_000000335063.jpg,"person,skateboard",1
n03920288_3368.JPEG,Petri dish,4
COCO_train2014_000000202050.jpg,boat,1
COCO_train2014_000000238001.jpg,"backpack,handbag,suitcase,person,suitcase,suitcase,person,person,person,person,person,suitcase,suitcase,suitcase,suitcase,suitcase,person",1
COCO_train2014_000000399162.jpg,"vase,vase",4
COCO_train2014_000000035357.jpg,"airplane,airplane,truck,truck,truck",1
kindergarten_classroom6.jpg,kindergarten_classroom,3
COCO_train2014_000000427729.jpg,"cow,cow,cow",2
bar2.jpg,bar,3
n02363005_1383.JPEG,beaver,2
n03272562_10988.JPEG,electric locomotive,1
n02607072_621.JPEG,anemone fish,2
COCO_train2014_000000198319.jpg,"car,person,person,car,car,truck,truck,truck",1
COCO_train2014_000000041606.jpg,"person,kite,kite,kite,kite,kite,person,kite,kite,kite,kite,car,car,truck",1
n04033995_1031.JPEG,"quilt, comforter, comfort, puff",3
carmechanic3.jpg,carmechanic,3
COCO_train2014_000000469816.jpg,"stop sign,traffic light",1
COCO_train2014_000000019542.jpg,"stop sign,car,traffic light,traffic light,traffic light,traffic light,traffic light,stop sign,traffic light",1
COCO_train2014_000000454830.jpg,"person,person",4
n02769748_59838.JPEG,"backpack, back pack, knapsack, packsack, rucksack, haversack",4
operatingroom3.jpg,operatingroom,1
COCO_train2014_000000429620.jpg,zebra,2
n02690373_3726.JPEG,airliner,1
COCO_train2014_000000548593.jpg,"sink,sink,sink",3
COCO_train2014_000000071550.jpg,"chair,chair,dining table,person,person,person,person,wine glass,fork,knife,tie,wine glass,wine glass,cup,knife,chair,chair,knife,knife,chair,chair,cup,fork,fork,fork,fork,person,knife,knife",1
n01806567_6210.JPEG,quail,2
bus_shelter3.jpg,bus_shelter,3
n02219486_30190.JPEG,"ant, emmet, pismire",2
publicrestroom4.jpg,publicrestroom,3
COCO_train2014_000000074574.jpg,"horse,horse,person,horse,person",1
n04037443_16953.JPEG,"racer, race car, racing car",1
n02486261_7157.JPEG,"patas, hussar monkey, Erythrocebus patas",2
n02089973_11475.JPEG,English foxhound,0
n03721384_5635.JPEG,"marimba, xylophone",1
COCO_train2014_000000131011.jpg,"chair,cup,laptop,mouse,remote,remote,remote",3
rainforest.jpg,rainforest,2
n03967562_37321.JPEG,"plow, plough",1
COCO_train2014_000000223447.jpg,"horse,person",1
n02130308_13809.JPEG,"cheetah, chetah, Acinonyx jubatus",2
COCO_train2014_000000037358.jpg,"traffic light,traffic light,traffic light,traffic light,horse,traffic light",1
n01664065_21265.JPEG,"loggerhead, loggerhead turtle, Caretta caretta",2
postoffice4.jpg,postoffice,3
COCO_train2014_000000364806.jpg,"boat,boat",1
n02494079_6061.JPEG,"squirrel monkey, Saimiri sciureus",2
n07871810_13696.JPEG,"meat loaf, meatloaf",4
COCO_train2014_000000507642.jpg,"giraffe,giraffe,giraffe",2
COCO_train2014_000000491140.jpg,"person,bench,handbag",1
pasture9.jpg,pasture,2
lightingstore2.jpg,lightingstore,3
appleorchard4.jpg,appleorchard,1
COCO_train2014_000000115777.jpg,"hot dog,hot dog,hot dog,hot dog,hot dog,hot dog,hot dog,hot dog",4
COCO_train2014_000000307475.jpg,"sports ball,person,person,person,baseball bat,baseball glove,person",1
COCO_train2014_000000368875.jpg,"tv,tv,laptop,keyboard,keyboard,traffic light,mouse,mouse,keyboard,cell phone,tv,book,book,book,book,book,cup",3
n01983481_8199.JPEG,"American lobster, Northern lobster, Maine lobster, Homarus americanus",4
COCO_train2014_000000319517.jpg,"boat,person,person,person,person,boat,person",1
deck1.jpg,deck,3
n01824575_4563.JPEG,coucal,2
van_interior6.jpg,van_interior,3
COCO_train2014_000000562100.jpg,"banana,banana,apple,apple,orange,banana,banana,banana,apple,banana",4
COCO_train2014_000000124747.jpg,"boat,boat,boat,boat,boat,boat,boat,boat,boat,boat",1
COCO_train2014_000000186338.jpg,"person,skateboard,bench",1
carwash4.jpg,carwash,1
n13037406_529.JPEG,gyromitra,2
runway2.jpg,runway,1
COCO_train2014_000000325710.jpg,"person,cake,car,pizza,pizza,pizza,person,person,person,person,cake,car,person,person",1
rooftop4.jpg,rooftop,1
n02025239_2098.JPEG,"ruddy turnstone, Arenaria interpres",2
fountain7.jpg,fountain,1
COCO_train2014_000000297154.jpg,airplane,1
savanna5.jpg,savanna,1
n03887697_1847.JPEG,paper towel,4
COCO_train2014_000000352724.jpg,"cup,banana,book,cup",4
eyeglassstore7.jpg,eyeglassstore,3
n02777292_26189.JPEG,"balance beam, beam",1
COCO_train2014_000000227733.jpg,"person,person,surfboard,person,surfboard",1
COCO_train2014_000000267699.jpg,"car,car,car,car,bus,bus,bus,person,person,traffic light,traffic light,traffic light,backpack,fire hydrant,car,car,traffic light,person,traffic light",1
COCO_train2014_000000474827.jpg,clock,1
n03063599_3698.JPEG,coffee mug,4
n03372029_80000.JPEG,"flute, transverse flute",1
n03903868_4026.JPEG,"pedestal, plinth, footstall",4
COCO_train2014_000000108085.jpg,"dining table,broccoli",4
frontLawn4.jpg,frontLawn,3
n07565083_10416.JPEG,menu,4
n02108551_9781.JPEG,Tibetan mastiff,0
n02113624_174.JPEG,toy poodle,0
COCO_train2014_000000167692.jpg,"person,person,person,person,person,kite,kite,kite,kite,kite,kite,kite,kite,kite,kite,kite,kite,kite,kite,person,kite,person,person,person,person,person,person,person,person,kite",1
COCO_train2014_000000272901.jpg,"bicycle,car,car,car,person,person,truck,backpack,truck,parking meter,backpack,handbag,traffic light,traffic light,car,car",1
n02012849_5570.JPEG,crane,2
n03404251_22739.JPEG,fur coat,4
n04154565_10894.JPEG,screwdriver,4
n02526121_5548.JPEG,eel,2
COCO_train2014_000000528667.jpg,"potted plant,potted plant,bottle,chair,chair,dining table,person,person,person,cup,cup,fork,knife,cup,cup,cup",1
n02509815_11491.JPEG,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",2
n02105505_5107.JPEG,komondor,0
n02011460_1645.JPEG,bittern,2
COCO_train2014_000000563029.jpg,"toilet,cup",3
COCO_train2014_000000332875.jpg,"bottle,bottle,bottle,bottle,bottle,bottle,dining table,person,person,person,person,person,person,wine glass,wine glass,wine glass,wine glass,wine glass,wine glass,bowl,bowl,sink,vase,person,bottle,cup,wine glass,bowl",1
COCO_train2014_000000045840.jpg,"motorcycle,person,person",1
n01828970_9787.JPEG,bee eater,2
n02910353_10950.JPEG,buckle,4
COCO_train2014_000000237093.jpg,cow,2
n02415577_5690.JPEG,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",2
COCO_train2014_000000267647.jpg,"knife,cake",4
COCO_train2014_000000194850.jpg,"person,tennis racket",1
COCO_train2014_000000071429.jpg,broccoli,4
restaurantkitchen2.jpg,restaurantkitchen,3
COCO_train2014_000000559560.jpg,"couch,bed,chair,dining table,book,book,book,chair",3
n02484975_8857.JPEG,"guenon, guenon monkey",2
n03868242_8543.JPEG,oxcart,2
COCO_train2014_000000285307.jpg,"zebra,zebra,zebra",2
COCO_train2014_000000579065.jpg,"bottle,bottle,bottle,toothbrush,sink,bottle,bottle,bottle,toothbrush,toothbrush,toothbrush",3
photographer_studio1.jpg,photographer_studio,3
attic2.jpg,attic,3
COCO_train2014_000000175236.jpg,pizza,4
n03447721_2079.JPEG,"gong, tam-tam",4
COCO_train2014_000000262239.jpg,"person,person,knife,spoon,spoon,oven,oven,oven,refrigerator,donut",1
n02105251_3303.JPEG,briard,0
n02699494_2522.JPEG,altar,3
n04069434_2278.JPEG,reflex camera,4
COCO_train2014_000000274978.jpg,"person,surfboard,person",1
COCO_train2014_000000490888.jpg,"bicycle,bicycle,bicycle,train,person,person,handbag",1
COCO_train2014_000000323397.jpg,"cell phone,person,handbag",1
COCO_train2014_000000547186.jpg,"bus,umbrella,chair,chair,car",1
n02090622_9860.JPEG,"borzoi, Russian wolfhound",0
COCO_train2014_000000419586.jpg,"bottle,dining table,person,person,person,person,pizza,pizza,pizza,pizza,pizza,pizza,pizza,pizza,pizza,pizza,pizza,pizza,carrot,carrot,pizza,pizza",4
n02110627_17707.JPEG,"affenpinscher, monkey pinscher, monkey dog",0
COCO_train2014_000000281567.jpg,"bed,book,book,book,book,book",3
COCO_train2014_000000105708.jpg,"person,person,person,person,person,person,person,tennis racket,person,person,sports ball,person,tennis racket",1
attic1.jpg,attic,3
COCO_train2014_000000181837.jpg,"bicycle,bicycle,bicycle,person,person,person,bench,person",1
lab1.jpg,lab,3
n04127249_1060.JPEG,safety pin,4
COCO_train2014_000000488002.jpg,"train,car,car,car,truck,car",1
publicrestroom1.jpg,publicrestroom,3
COCO_train2014_000000374288.jpg,"cup,broccoli,dining table,bottle,bowl,carrot,carrot,cup",4
COCO_train2014_000000503779.jpg,airplane,1
COCO_train2014_000000223319.jpg,"bench,bench,bench",1
n02804610_29515.JPEG,bassoon,4
n02108422_1386.JPEG,bull mastiff,0
COCO_train2014_000000198977.jpg,elephant,2
COCO_train2014_000000350889.jpg,"car,car,traffic light,person,person,person,person,person,traffic light,traffic light,traffic light",1
n02415577_6949.JPEG,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",2
COCO_train2014_000000008998.jpg,clock,1
COCO_train2014_000000212229.jpg,"cat,bed,cup,laptop",0
n02099849_1115.JPEG,Chesapeake Bay retriever,0
coffeeshop4.jpg,coffeeshop,3
postoffice2.jpg,postoffice,1
n04252077_15202.JPEG,snowmobile,1
farm3.jpg,farm,1
n02110806_5333.JPEG,basenji,0
n01580077_3341.JPEG,jay,2
n01819313_2418.JPEG,"sulphur-crested cockatoo, Kakatoe galerita, Cacatua galerita",2
n07932039_10433.JPEG,eggnog,4
n02097298_7926.JPEG,"Scotch terrier, Scottish terrier, Scottie",0
n04065272_3226.JPEG,"recreational vehicle, RV, R.V.",1
n02119789_12428.JPEG,"kit fox, Vulpes macrotis",2
COCO_train2014_000000233580.jpg,"sports ball,tennis racket,person,person,person,person,person,person,person,person,person,person,person,person,person,person",1
n04208210_12148.JPEG,shovel,4
COCO_train2014_000000555869.jpg,"zebra,zebra",2
COCO_train2014_000000103366.jpg,"person,skis",1
hottub5.jpg,hottub,3
COCO_train2014_000000360605.jpg,"person,person,person,baseball glove,baseball glove",1
n01943899_14630.JPEG,conch,2
n01983481_4719.JPEG,"American lobster, Northern lobster, Maine lobster, Homarus americanus",4
n04049303_6067.JPEG,rain barrel,4
n02497673_8398.JPEG,"Madagascar cat, ring-tailed lemur, Lemur catta",2
n02095314_6058.JPEG,wire-haired fox terrier,0
COCO_train2014_000000052846.jpg,"cat,couch",0
van_interior4.jpg,van_interior,3
COCO_train2014_000000074835.jpg,"person,knife,banana,banana,banana,banana,banana",1
lake3.jpg,lake,1
n01985128_12937.JPEG,"crayfish, crawfish, crawdad, crawdaddy",2
COCO_train2014_000000461428.jpg,"mouse,keyboard,scissors,tv",3
n04562935_4285.JPEG,water tower,1
COCO_train2014_000000273887.jpg,"dining table,person,hot dog,hot dog,hot dog,person,hot dog,hot dog",4
n02087046_4402.JPEG,toy terrier,0
n02701002_703.JPEG,ambulance,1
cafeteria1.jpg,cafeteria,3
n02105641_3364.JPEG,"Old English sheepdog, bobtail",0
racecarcourse.jpg,racecarcourse,1
winebarrel3.jpg,winebarrel,3
n09399592_21478.JPEG,"promontory, headland, head, foreland",1
COCO_train2014_000000271568.jpg,bear,2
COCO_train2014_000000385582.jpg,"tie,person",1
COCO_train2014_000000380989.jpg,"horse,horse,horse,horse,horse,horse,horse,horse",2
n04584207_8095.JPEG,wig,4
COCO_train2014_000000095020.jpg,"person,cell phone,laptop,chair",4
n03218198_23089.JPEG,"dogsled, dog sled, dog sleigh",1
COCO_train2014_000000326724.jpg,"person,person,skis,skis",1
chemicalplant2.jpg,chemicalplant,1
closet.jpg,closet,3
COCO_train2014_000000246792.jpg,"spoon,carrot,carrot,carrot,dining table",4
COCO_train2014_000000378461.jpg,"person,sink,oven,oven",3
tenniscourt2.jpg,tenniscourt,3
COCO_train2014_000000023392.jpg,"umbrella,cell phone,person,bench,handbag",4
n02102177_3788.JPEG,Welsh springer spaniel,0
COCO_train2014_000000563929.jpg,"cow,zebra,zebra,zebra,zebra,zebra",2
COCO_train2014_000000505486.jpg,"zebra,zebra",2
n01981276_20222.JPEG,"king crab, Alaska crab, Alaskan king crab, Alaska king crab, Paralithodes camtschatica",2
n01518878_6971.JPEG,"ostrich, Struthio camelus",2
n02965783_1304.JPEG,car mirror,4
n04252225_3764.JPEG,"snowplow, snowplough",1
COCO_train2014_000000137150.jpg,"car,person,person,person,cow,truck,banana,banana,banana,banana,banana,banana,person,person,dog,dog",1
n03803284_6404.JPEG,muzzle,0
n03376595_6893.JPEG,folding chair,4
COCO_train2014_000000030148.jpg,"tv,keyboard,clock,mouse",3
n09399592_90080.JPEG,"promontory, headland, head, foreland",1
n01530575_8174.JPEG,"brambling, Fringilla montifringilla",2
COCO_train2014_000000150939.jpg,"motorcycle,person",1
newsstand4.jpg,newsstand,1
n03933933_20205.JPEG,pier,1
COCO_train2014_000000433021.jpg,stop sign,1
COCO_train2014_000000569645.jpg,pizza,4
COCO_train2014_000000079338.jpg,"couch,chair,chair,person,person,remote,remote",4
n04081281_20646.JPEG,"restaurant, eating house, eating place, eatery",3
n03908618_18198.JPEG,"pencil box, pencil case",4
n02102177_6097.JPEG,Welsh springer spaniel,0
COCO_train2014_000000168803.jpg,"cat,bench",0
COCO_train2014_000000214059.jpg,"airplane,airplane,bus,bus,person,person,person,truck,truck,car",1
n02093647_5407.JPEG,Bedlington terrier,0
n02100583_14549.JPEG,"vizsla, Hungarian pointer",0
COCO_train2014_000000030109.jpg,"sports ball,sports ball,sports ball,person,person,person,person,person,person,person,person,person,person,person,person,sports ball,sports ball,person,person",1
porch2.jpg,porch,3
n03529860_9840.JPEG,"home theater, home theatre",3
COCO_train2014_000000298170.jpg,train,1
COCO_train2014_000000292543.jpg,"cow,car,car,person,person,person,person,person,person,person,person,person,person,bicycle,car,bowl,person,person,cow,tie,apple,apple,person,apple,car,car,person",2
n02536864_28257.JPEG,"coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch",2
COCO_train2014_000000106658.jpg,airplane,1
laundromat4.jpg,laundromat,3
COCO_train2014_000000271183.jpg,"cat,person,cat",0
COCO_train2014_000000106168.jpg,"dog,frisbee,person,handbag",0
n02110185_868.JPEG,Siberian husky,0
fittingroom5.jpg,fittingroom,3
mallindoor.jpg,mallindoor,3
COCO_train2014_000000545405.jpg,"sandwich,person,person,person,hot dog,handbag,person",4
COCO_train2014_000000192450.jpg,"dog,sheep,sheep,sheep",2
exerciseequipment.jpg,exerciseequipment,3
COCO_train2014_000000222921.jpg,"zebra,zebra,zebra",2
n01692333_12353.JPEG,"Gila monster, Heloderma suspectum",2
COCO_train2014_000000268114.jpg,"boat,boat,boat",1
n03992509_3521.JPEG,potter's wheel,4
n01694178_1343.JPEG,"African chameleon, Chamaeleo chamaeleon",2
COCO_train2014_000000545950.jpg,"horse,person",1
n03444034_4956.JPEG,go-kart,1
lookout3.jpg,lookout,1
COCO_train2014_000000424110.jpg,"person,person,person,person,person,person,skis,skis,skis",1
COCO_train2014_000000345813.jpg,"dog,frisbee",0
squashcourt7.jpg,squashcourt,1
n03062245_13926.JPEG,cocktail shaker,4
COCO_train2014_000000078593.jpg,"dog,frisbee",0
COCO_train2014_000000002349.jpg,"cat,bowl,bowl,vase,chair",0
n03796401_25364.JPEG,moving van,1
n03792782_5959.JPEG,"mountain bike, all-terrain bike, off-roader",1
onboat7.jpg,onboat,1
n02655020_8762.JPEG,"puffer, pufferfish, blowfish, globefish",2
operatingroom5.jpg,operatingroom,3
COCO_train2014_000000387575.jpg,"giraffe,giraffe",2
n03218198_5569.JPEG,"dogsled, dog sled, dog sleigh",1
n03841143_2896.JPEG,"odometer, hodometer, mileometer, milometer",4
HorseRaceTrack2.jpg,HorseRaceTrack,1
COCO_train2014_000000303318.jpg,"bird,person",2
n02977058_6277.JPEG,"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM",1
COCO_train2014_000000444018.jpg,"train,person,person,person,traffic light,traffic light,person,person,person",1
homeoffice7.jpg,homeoffice,3
n02088632_2841.JPEG,bluetick,0
COCO_train2014_000000425283.jpg,"banana,dining table",4
COCO_train2014_000000081476.jpg,"bear,bear,bear",2
tenniscourt5.jpg,tenniscourt,1
flowershop.jpg,flowershop,3
COCO_train2014_000000494552.jpg,"bird,bird,dining table,dining table,person,person,cup,bowl,umbrella,umbrella,chair,chair,chair,chair,chair,chair,chair,chair,chair,chair,chair,chair,dining table,dining table,person,cup,chair,chair",4
COCO_train2014_000000429902.jpg,boat,1
n02097474_11481.JPEG,"Tibetan terrier, chrysanthemum dog",0
n02493509_10216.JPEG,"titi, titi monkey",2
COCO_train2014_000000544738.jpg,"person,surfboard,boat",1
n03065424_7411.JPEG,"coil, spiral, volute, whorl, helix",4
bleachers8.jpg,bleachers,3
n02108089_276.JPEG,boxer,0
homegarden7.jpg,homegarden,3
COCO_train2014_000000488295.jpg,toilet,3
COCO_train2014_000000052348.jpg,"person,skateboard",1
COCO_train2014_000000480403.jpg,"umbrella,person,person,person,person,person,person,person,person,person,person,handbag,tie,person,handbag,handbag,handbag,person,person,person",1
n02106166_6320.JPEG,Border collie,0
n04265275_4139.JPEG,space heater,4
COCO_train2014_000000520940.jpg,"elephant,person",2
trainStation3.jpg,trainStation,1
sculpturegarden2.jpg,sculpturegarden,1
n04350905_14574.JPEG,"suit, suit of clothes",1
COCO_train2014_000000472089.jpg,"car,car,bus,person,person,person,person",1
COCO_train2014_000000360424.jpg,"person,baseball glove",1
COCO_train2014_000000136338.jpg,fire hydrant,1
readingroom5.jpg,readingroom,3
COCO_train2014_000000242079.jpg,airplane,1
n03874599_10119.JPEG,padlock,4
backyard2.jpg,backyard,3
n04592741_14716.JPEG,wing,1
n01943899_2192.JPEG,conch,4
n02098105_5285.JPEG,soft-coated wheaten terrier,0
poolhall2.jpeg,poolhall,3
n02077923_361.JPEG,sea lion,2
cornfield.jpg,cornfield,4
n02484975_6608.JPEG,"guenon, guenon monkey",2
COCO_train2014_000000470613.jpg,elephant,2
COCO_train2014_000000482234.jpg,"potted plant,tv,couch,potted plant,book,book,book,book,book,book,book,book,book,book,book,book,dining table,book,clock,bottle,book",3
n02092002_9852.JPEG,"Scottish deerhound, deerhound",0
tvstudio1.jpg,tvstudio,1
n03393912_5684.JPEG,freight car,1
COCO_train2014_000000125725.jpg,"person,person,elephant,elephant,elephant,elephant",2
n03891251_7499.JPEG,park bench,4
COCO_train2014_000000015183.jpg,"person,pizza,oven,pizza,pizza,pizza,pizza",4
n02093256_2737.JPEG,"Staffordshire bullterrier, Staffordshire bull terrier",0
n13052670_2612.JPEG,"hen-of-the-woods, hen of the woods, Polyporus frondosus, Grifola frondosa",2
n04311174_8794.JPEG,steel drum,4
COCO_train2014_000000208849.jpg,"dog,car,car",0
hotellobby4.jpg,hotellobby,3
n02825657_3847.JPEG,"bell cote, bell cot",1
n02091831_6251.JPEG,"Saluki, gazelle hound",0
COCO_train2014_000000033733.jpg,"potted plant,chair,chair,chair,chair,dining table,potted plant,cell phone,laptop,mouse,vase,spoon,bowl",3
n02794156_8585.JPEG,barometer,4
COCO_train2014_000000454915.jpg,"tv,mouse,keyboard",4
n02104365_755.JPEG,schipperke,0
COCO_train2014_000000179034.jpg,"cat,cat,cat,person,bench,handbag,handbag,cat,cat",1
onboat9.jpg,onboat,3
bathroomSink3.jpg,bathroomSink,3
doctor1.jpg,doctor,3
COCO_train2014_000000092067.jpg,"person,surfboard",1
COCO_train2014_000000273559.jpg,"airplane,person,person,person,person,person,person,person,person,person,person,person,truck,handbag,handbag,person,handbag,person",1
cabana3.jpg,cabana,3
COCO_train2014_000000454565.jpg,"airplane,person,person,truck,truck,car,car,person,truck,car",1
n02992529_4954.JPEG,"cellular telephone, cellular phone, cellphone, cell, mobile phone",4
COCO_train2014_000000017967.jpg,"couch,person,person,person,person,person,cup,cup,remote,remote,cup,cup,chair,chair,tv,remote,cell phone,book,book,book,book,book,book,book,book,book,book,book,book,remote,remote",4
COCO_train2014_000000329012.jpg,"dog,frisbee,truck",0
n02107574_357.JPEG,Greater Swiss Mountain dog,0
dock3.jpg,dock,1
COCO_train2014_000000293130.jpg,"dog,frisbee",0
COCO_train2014_000000026029.jpg,"potted plant,chair,chair,chair,chair,dining table,person,person,potted plant,potted plant,laptop,potted plant,potted plant,vase,vase,laptop,laptop,person",3
n03759954_17124.JPEG,"microphone, mike",4
n02783161_2737.JPEG,"ballpoint, ballpoint pen, ballpen, Biro",4
COCO_train2014_000000231572.jpg,"airplane,person,person,airplane",1
COCO_train2014_000000189765.jpg,"person,frisbee",4
